"GSCC02","2014-10-23 03:15:00",0.09,0.09,"A","NA"
"GSCC02","2014-10-23 03:45:00",0.094,0.094,"A","NA"
"GSCC02","2014-10-23 03:55:00",0.1,0.1,"A","NA"
"GSCC02","2014-10-23 04:00:00",0.101,0.101,"A","NA"
"GSCC02","2014-10-23 04:05:00",0.101,0.101,"A","NA"
"GSCC02","2014-10-23 04:30:00",0.107,0.107,"A","NA"
"GSCC02","2014-10-23 04:45:00",0.11,0.11,"A","NA"
"GSCC02","2014-10-23 04:55:00",0.113,0.113,"A","NA"
"GSCC02","2014-10-23 05:25:00",0.121,0.121,"A","NA"
"GSCC02","2014-10-23 06:05:00",0.125,0.125,"A","NA"
"GSCC02","2014-10-23 06:45:00",0.126,0.126,"A","NA"
"GSCC02","2014-10-23 07:00:00",0.129,0.129,"A","NA"
"GSCC02","2014-10-23 07:10:00",0.131,0.131,"A","NA"
"GSCC02","2014-10-23 07:30:00",0.131,0.131,"A","NA"
"GSCC02","2014-10-23 07:35:00",0.133,0.133,"A","NA"
"GSCC02","2014-10-23 07:40:00",0.138,0.138,"A","NA"
"GSCC02","2014-10-23 07:55:00",0.145,0.145,"A","NA"
"GSCC02","2014-10-23 08:05:00",0.145,0.145,"A","NA"
"GSCC02","2014-10-23 08:10:00",0.146,0.146,"A","NA"
"GSCC02","2014-10-23 08:15:00",0.148,0.148,"A","NA"
"GSCC02","2014-10-23 08:30:00",0.151,0.151,"A","NA"
"GSCC02","2014-10-23 08:40:00",0.155,0.155,"A","NA"
"GSCC02","2014-10-23 09:05:00",0.163,0.163,"A","NA"
"GSCC02","2014-10-23 09:45:00",0.184,0.184,"A","NA"
"GSCC02","2014-10-23 09:55:00",0.186,0.186,"A","NA"
"GSCC02","2014-10-23 10:05:00",0.186,0.186,"A","NA"
"GSCC02","2014-10-23 10:40:00",0.186,0.186,"A","NA"
"GSCC02","2014-10-23 10:55:00",0.183,0.183,"A","NA"
"GSCC02","2014-10-23 11:10:00",0.18,0.18,"A","NA"
"GSCC02","2014-10-23 11:45:00",0.175,0.175,"A","NA"
"GSCC02","2014-10-23 11:50:00",0.18,0.18,"A","NA"
"GSCC02","2014-10-23 13:20:00",0.18,0.18,"A","NA"
"GSCC02","2014-10-23 13:40:00",0.182,0.182,"A","NA"
"GSCC02","2014-10-23 13:50:00",0.183,0.183,"A","NA"
"GSCC02","2014-10-23 14:05:00",0.184,0.184,"A","NA"
"GSCC02","2014-10-23 15:25:00",0.184,0.184,"A","NA"
"GSCC02","2014-10-23 18:10:00",0.162,0.162,"A","NA"
"GSCC02","2014-10-23 18:20:00",0.161,0.161,"A","NA"
"GSCC02","2014-10-23 19:25:00",0.153,0.153,"A","NA"
"GSCC02","2014-10-23 19:30:00",0.153,0.153,"A","NA"
"GSCC02","2014-10-23 19:35:00",0.158,0.158,"A","NA"
"GSCC02","2014-10-23 19:40:00",0.158,0.158,"A","NA"
"GSCC02","2014-10-23 19:45:00",0.155,0.155,"A","NA"
"GSCC02","2014-10-23 19:55:00",0.153,0.153,"A","NA"
"GSCC02","2014-10-23 21:00:00",0.145,0.145,"A","NA"
"GSCC02","2014-10-23 21:20:00",0.145,0.145,"A","NA"
"GSCC02","2014-10-23 21:35:00",0.143,0.143,"A","NA"
"GSCC02","2014-10-23 21:50:00",0.143,0.143,"A","NA"
"GSCC02","2014-10-23 22:10:00",0.141,0.141,"A","NA"
"GSCC02","2014-10-23 22:30:00",0.14,0.14,"A","NA"
"GSCC02","2014-10-23 22:40:00",0.139,0.139,"A","NA"
"GSCC02","2014-10-23 23:25:00",0.139,0.139,"A","NA"
"GSCC02","2014-10-23 23:35:00",0.138,0.138,"A","NA"
"GSCC02","2014-10-24 00:00:00",0.138,0.138,"A","NA"
"GSCC02","2014-10-24 00:55:00",0.137,0.137,"A","NA"
"GSCC02","2014-10-24 01:05:00",0.137,0.137,"A","NA"
"GSCC02","2014-10-24 05:20:00",0.136,0.136,"A","NA"
"GSCC02","2014-10-24 05:30:00",0.135,0.135,"A","NA"
"GSCC02","2014-10-24 06:25:00",0.135,0.135,"A","NA"
"GSCC02","2014-10-24 06:35:00",0.134,0.134,"A","NA"
"GSCC02","2014-10-24 07:25:00",0.133,0.133,"A","NA"
"GSCC02","2014-10-24 07:35:00",0.133,0.133,"A","NA"
"GSCC02","2014-10-24 12:15:00",0.132,0.132,"A","NA"
"GSCC02","2014-10-24 12:25:00",0.131,0.131,"A","NA"
"GSCC02","2014-10-24 14:00:00",0.131,0.131,"A","NA"
"GSCC02","2014-10-24 14:10:00",0.13,0.13,"A","NA"
"GSCC02","2014-10-24 15:10:00",0.129,0.129,"A","NA"
"GSCC02","2014-10-24 15:20:00",0.129,0.129,"A","NA"
"GSCC02","2014-10-24 16:10:00",0.128,0.128,"A","NA"
"GSCC02","2014-10-24 16:20:00",0.127,0.127,"A","NA"
"GSCC02","2014-10-24 17:05:00",0.127,0.127,"A","NA"
"GSCC02","2014-10-24 17:15:00",0.126,0.126,"A","NA"
"GSCC02","2014-10-24 17:55:00",0.125,0.125,"A","NA"
"GSCC02","2014-10-24 18:05:00",0.125,0.125,"A","NA"
"GSCC02","2014-10-24 18:45:00",0.124,0.124,"A","NA"
"GSCC02","2014-10-24 18:55:00",0.123,0.123,"A","NA"
"GSCC02","2014-10-24 19:35:00",0.123,0.123,"A","NA"
"GSCC02","2014-10-24 19:45:00",0.122,0.122,"A","NA"
"GSCC02","2014-10-24 20:20:00",0.121,0.121,"A","NA"
"GSCC02","2014-10-24 20:30:00",0.121,0.121,"A","NA"
"GSCC02","2014-10-24 21:00:00",0.12,0.12,"A","NA"
"GSCC02","2014-10-24 21:10:00",0.119,0.119,"A","NA"
