"STCODE","FORMAT","SITECODE","WATERYEAR","DATE_TIME","EQN_SET_CODE","STAGE","INST_Q","INST_Q_AREA","INTERVAL","MEAN_Q","MEAN_Q_AREA","TOTAL_Q_INT","EST_CODE","EVENT_CODE"
"HF004",1,"GSWS08","2014","2013-10-09 07:20:00","17",0.197,0.16,1.926,"5",0.16,1.926,0.0002487,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 07:25:00","17",0.197,0.16,1.926,"5",0.16,1.926,0.0002487,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 07:30:00","17",0.197,0.16,1.926,"5",0.16,1.926,0.0002487,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 07:35:00","17",0.197,0.16,1.926,"5",0.16,1.926,0.0002487,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 07:40:00","17",0.197,0.16,1.926,"5",0.16,1.926,0.0002476,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 07:45:00","17",0.196,0.158,1.909,"5",0.159,1.918,0.0002465,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 07:50:00","17",0.196,0.158,1.909,"5",0.158,1.909,0.0002465,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 07:55:00","17",0.196,0.158,1.909,"5",0.158,1.909,0.0002465,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 08:00:00","17",0.196,0.158,1.909,"5",0.158,1.909,0.0002465,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 08:05:00","17",0.196,0.158,1.909,"5",0.158,1.909,0.0002465,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 08:10:00","17",0.196,0.158,1.909,"5",0.158,1.909,0.0002465,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 08:15:00","17",0.196,0.158,1.909,"5",0.158,1.909,0.0002465,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 08:20:00","17",0.196,0.158,1.909,"5",0.158,1.909,0.0002465,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 08:25:00","17",0.196,0.158,1.909,"5",0.158,1.909,0.0002465,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 08:30:00","17",0.196,0.158,1.909,"5",0.158,1.909,0.0002465,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 08:35:00","17",0.196,0.158,1.909,"5",0.158,1.909,0.0002454,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 08:40:00","17",0.195,0.157,1.892,"5",0.157,1.901,0.0002443,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 08:45:00","17",0.195,0.157,1.892,"5",0.157,1.892,0.0002443,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 08:50:00","17",0.195,0.157,1.892,"5",0.157,1.892,0.0002443,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 08:55:00","17",0.195,0.157,1.892,"5",0.157,1.892,0.0002443,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 09:00:00","17",0.195,0.157,1.892,"5",0.157,1.892,0.0002443,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 09:05:00","17",0.195,0.157,1.892,"5",0.157,1.892,0.0002432,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 09:10:00","17",0.194,0.155,1.875,"5",0.156,1.883,0.0002421,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 09:15:00","17",0.194,0.155,1.875,"5",0.155,1.875,0.0002421,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 09:20:00","17",0.194,0.155,1.875,"5",0.155,1.875,0.0002421,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 09:25:00","17",0.194,0.155,1.875,"5",0.155,1.875,0.0002421,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 09:30:00","17",0.194,0.155,1.875,"5",0.155,1.875,0.0002421,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 09:35:00","17",0.194,0.155,1.875,"5",0.155,1.875,0.0002421,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 09:40:00","17",0.194,0.155,1.875,"5",0.155,1.875,0.0002421,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 09:45:00","17",0.194,0.155,1.875,"5",0.155,1.875,0.0002421,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 09:50:00","17",0.194,0.155,1.875,"5",0.155,1.875,0.0002421,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 09:55:00","17",0.194,0.155,1.875,"5",0.155,1.875,0.0002421,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 10:00:00","17",0.194,0.155,1.875,"5",0.155,1.875,0.0002421,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 10:05:00","17",0.194,0.155,1.875,"5",0.155,1.875,0.000241,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 10:10:00","17",0.193,0.154,1.858,"5",0.155,1.866,0.0002399,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 10:15:00","17",0.193,0.154,1.858,"5",0.154,1.858,0.0002399,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 10:20:00","17",0.193,0.154,1.858,"5",0.154,1.858,0.0002399,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 10:25:00","17",0.193,0.154,1.858,"5",0.154,1.858,0.0002399,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 10:30:00","17",0.193,0.154,1.858,"5",0.154,1.858,0.0002399,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 10:35:00","17",0.193,0.154,1.858,"5",0.154,1.858,0.0002399,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 10:40:00","17",0.193,0.154,1.858,"5",0.154,1.858,0.0002399,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 10:45:00","17",0.193,0.154,1.858,"5",0.154,1.858,0.0002388,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 10:50:00","17",0.192,0.152,1.841,"5",0.153,1.85,0.0002377,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 10:55:00","17",0.192,0.152,1.841,"5",0.152,1.841,0.0002377,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 11:00:00","17",0.192,0.152,1.841,"5",0.152,1.841,0.0002377,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 11:05:00","17",0.192,0.152,1.841,"5",0.152,1.841,0.0002377,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 11:10:00","17",0.192,0.152,1.841,"5",0.152,1.841,0.0002377,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 11:15:00","17",0.192,0.152,1.841,"5",0.152,1.841,0.0002377,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 11:20:00","17",0.192,0.152,1.841,"5",0.152,1.841,0.0002377,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 11:25:00","17",0.192,0.152,1.841,"5",0.152,1.841,0.0002377,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 11:30:00","17",0.192,0.152,1.841,"5",0.152,1.841,0.0002377,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 11:35:00","17",0.192,0.152,1.841,"5",0.152,1.841,0.0002377,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 11:40:00","17",0.192,0.152,1.841,"5",0.152,1.841,0.0002377,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 11:45:00","17",0.192,0.152,1.841,"5",0.152,1.841,0.0002377,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 11:50:00","17",0.192,0.152,1.841,"5",0.152,1.841,0.0002377,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 11:55:00","17",0.192,0.152,1.841,"5",0.152,1.841,0.0002377,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 12:00:00","17",0.192,0.152,1.841,"5",0.152,1.841,0.0002377,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 12:05:00","17",0.192,0.152,1.841,"5",0.152,1.841,0.0002377,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 12:10:00","17",0.192,0.152,1.841,"5",0.152,1.841,0.0002377,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 12:15:00","17",0.192,0.152,1.841,"5",0.152,1.841,0.0002367,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 12:20:00","17",0.191,0.151,1.824,"5",0.152,1.833,0.0002356,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 12:25:00","17",0.191,0.151,1.824,"5",0.151,1.824,0.0002356,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 12:30:00","17",0.191,0.151,1.824,"5",0.151,1.824,0.0002356,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 12:35:00","17",0.191,0.151,1.824,"5",0.151,1.824,0.0002356,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 12:40:00","17",0.191,0.151,1.824,"5",0.151,1.824,0.0002356,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 12:45:00","17",0.191,0.151,1.824,"5",0.151,1.824,0.0002356,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 12:50:00","17",0.191,0.151,1.824,"5",0.151,1.824,0.0002345,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 12:55:00","17",0.19,0.15,1.808,"5",0.15,1.816,0.0002334,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 13:00:00","17",0.19,0.15,1.808,"5",0.15,1.808,0.0002334,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 13:05:00","17",0.19,0.15,1.808,"5",0.15,1.808,0.0002334,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 13:10:00","17",0.19,0.15,1.808,"5",0.15,1.808,0.0002334,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 13:15:00","17",0.19,0.15,1.808,"5",0.15,1.808,0.0002334,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 13:20:00","17",0.19,0.15,1.808,"5",0.15,1.808,0.0002334,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 13:25:00","17",0.19,0.15,1.808,"5",0.15,1.808,0.0002334,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 13:30:00","17",0.19,0.15,1.808,"5",0.15,1.808,0.0002334,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 13:35:00","17",0.19,0.15,1.808,"5",0.15,1.808,0.0002334,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 13:40:00","17",0.19,0.15,1.808,"5",0.15,1.808,0.0002334,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 13:45:00","17",0.19,0.15,1.808,"5",0.15,1.808,0.0002334,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 13:50:00","17",0.19,0.15,1.808,"5",0.15,1.808,0.0002334,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 13:55:00","17",0.19,0.15,1.808,"5",0.15,1.808,0.0002334,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 14:00:00","17",0.19,0.15,1.808,"5",0.15,1.808,0.0002323,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 14:05:00","17",0.189,0.148,1.791,"5",0.149,1.799,0.0002313,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 14:10:00","17",0.189,0.148,1.791,"5",0.148,1.791,0.0002313,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 14:15:00","17",0.189,0.148,1.791,"5",0.148,1.791,0.0002313,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 14:20:00","17",0.189,0.148,1.791,"5",0.148,1.791,0.0002313,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 14:25:00","17",0.189,0.148,1.791,"5",0.148,1.791,0.0002313,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 14:30:00","17",0.189,0.148,1.791,"5",0.148,1.791,0.0002313,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 14:35:00","17",0.189,0.148,1.791,"5",0.148,1.791,0.0002313,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 14:40:00","17",0.189,0.148,1.791,"5",0.148,1.791,0.0002313,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 14:45:00","17",0.189,0.148,1.791,"5",0.148,1.791,0.0002313,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 14:50:00","17",0.189,0.148,1.791,"5",0.148,1.791,0.0002313,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 14:55:00","17",0.189,0.148,1.791,"5",0.148,1.791,0.0002302,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 15:00:00","17",0.188,0.147,1.774,"5",0.148,1.783,0.0002291,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 15:05:00","17",0.188,0.147,1.774,"5",0.147,1.774,0.0002291,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 15:10:00","17",0.188,0.147,1.774,"5",0.147,1.774,0.0002291,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 15:15:00","17",0.188,0.147,1.774,"5",0.147,1.774,0.0002291,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 15:20:00","17",0.188,0.147,1.774,"5",0.147,1.774,0.0002291,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 15:25:00","17",0.188,0.147,1.774,"5",0.147,1.774,0.0002291,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 15:30:00","17",0.188,0.147,1.774,"5",0.147,1.774,0.0002291,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 15:35:00","17",0.188,0.147,1.774,"5",0.147,1.774,0.0002291,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 15:40:00","17",0.188,0.147,1.774,"5",0.147,1.774,0.0002291,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 15:45:00","17",0.188,0.147,1.774,"5",0.147,1.774,0.0002291,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 15:50:00","17",0.188,0.147,1.774,"5",0.147,1.774,0.0002291,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 15:55:00","17",0.188,0.147,1.774,"5",0.147,1.774,0.0002291,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 16:00:00","17",0.188,0.147,1.774,"5",0.147,1.774,0.0002291,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 16:05:00","17",0.188,0.147,1.774,"5",0.147,1.774,0.0002291,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 16:10:00","17",0.188,0.147,1.774,"5",0.147,1.774,0.000228,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 16:15:00","17",0.187,0.146,1.758,"5",0.146,1.766,0.000227,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 16:20:00","17",0.187,0.146,1.758,"5",0.146,1.758,0.000227,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 16:25:00","17",0.187,0.146,1.758,"5",0.146,1.758,0.000227,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 16:30:00","17",0.187,0.146,1.758,"5",0.146,1.758,0.000227,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 16:35:00","17",0.187,0.146,1.758,"5",0.146,1.758,0.000227,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 16:40:00","17",0.187,0.146,1.758,"5",0.146,1.758,0.000227,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 16:45:00","17",0.187,0.146,1.758,"5",0.146,1.758,0.0002259,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 16:50:00","17",0.186,0.144,1.741,"5",0.145,1.749,0.0002248,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 16:55:00","17",0.186,0.144,1.741,"5",0.144,1.741,0.0002248,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 17:00:00","17",0.186,0.144,1.741,"5",0.144,1.741,0.0002248,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 17:05:00","17",0.186,0.144,1.741,"5",0.144,1.741,0.0002248,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 17:10:00","17",0.186,0.144,1.741,"5",0.144,1.741,0.0002248,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 17:15:00","17",0.186,0.144,1.741,"5",0.144,1.741,0.0002248,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 17:20:00","17",0.186,0.144,1.741,"5",0.144,1.741,0.0002248,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 17:25:00","17",0.186,0.144,1.741,"5",0.144,1.741,0.0002248,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 17:30:00","17",0.186,0.144,1.741,"5",0.144,1.741,0.0002248,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 17:35:00","17",0.186,0.144,1.741,"5",0.144,1.741,0.0002248,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 17:40:00","17",0.186,0.144,1.741,"5",0.144,1.741,0.0002248,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 17:45:00","17",0.186,0.144,1.741,"5",0.144,1.741,0.0002248,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 17:50:00","17",0.186,0.144,1.741,"5",0.144,1.741,0.0002248,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 17:55:00","17",0.186,0.144,1.741,"5",0.144,1.741,0.0002248,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 18:00:00","17",0.186,0.144,1.741,"5",0.144,1.741,0.0002248,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 18:05:00","17",0.186,0.144,1.741,"5",0.144,1.741,0.0002248,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 18:10:00","17",0.186,0.144,1.741,"5",0.144,1.741,0.0002238,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 18:15:00","17",0.185,0.143,1.725,"5",0.144,1.733,0.0002227,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 18:20:00","17",0.185,0.143,1.725,"5",0.143,1.725,0.0002227,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 18:25:00","17",0.185,0.143,1.725,"5",0.143,1.725,0.0002227,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 18:30:00","17",0.185,0.143,1.725,"5",0.143,1.725,0.0002227,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 18:35:00","17",0.185,0.143,1.725,"5",0.143,1.725,0.0002227,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 18:40:00","17",0.185,0.143,1.725,"5",0.143,1.725,0.0002227,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 18:45:00","17",0.185,0.143,1.725,"5",0.143,1.725,0.0002227,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 18:50:00","17",0.185,0.143,1.725,"5",0.143,1.725,0.0002227,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 18:55:00","17",0.185,0.143,1.725,"5",0.143,1.725,0.0002227,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 19:00:00","17",0.185,0.143,1.725,"5",0.143,1.725,0.0002227,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 19:05:00","17",0.185,0.143,1.725,"5",0.143,1.725,0.0002217,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 19:10:00","17",0.184,0.141,1.708,"5",0.142,1.717,0.0002206,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 19:15:00","17",0.184,0.141,1.708,"5",0.141,1.708,0.0002206,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 19:20:00","17",0.184,0.141,1.708,"5",0.141,1.708,0.0002206,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 19:25:00","17",0.184,0.141,1.708,"5",0.141,1.708,0.0002206,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 19:30:00","17",0.184,0.141,1.708,"5",0.141,1.708,0.0002206,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 19:35:00","17",0.184,0.141,1.708,"5",0.141,1.708,0.0002206,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 19:40:00","17",0.184,0.141,1.708,"5",0.141,1.708,0.0002206,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 19:45:00","17",0.184,0.141,1.708,"5",0.141,1.708,0.0002206,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 19:50:00","17",0.184,0.141,1.708,"5",0.141,1.708,0.0002206,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 19:55:00","17",0.184,0.141,1.708,"5",0.141,1.708,0.0002206,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 20:00:00","17",0.184,0.141,1.708,"5",0.141,1.708,0.0002206,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 20:05:00","17",0.184,0.141,1.708,"5",0.141,1.708,0.0002206,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 20:10:00","17",0.184,0.141,1.708,"5",0.141,1.708,0.0002206,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 20:15:00","17",0.184,0.141,1.708,"5",0.141,1.708,0.0002206,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 20:20:00","17",0.184,0.141,1.708,"5",0.141,1.708,0.0002206,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 20:25:00","17",0.184,0.141,1.708,"5",0.141,1.708,0.0002206,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 20:30:00","17",0.184,0.141,1.708,"5",0.141,1.708,0.0002206,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 20:35:00","17",0.184,0.141,1.708,"5",0.141,1.708,0.0002206,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 20:40:00","17",0.184,0.141,1.708,"5",0.141,1.708,0.0002206,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 20:45:00","17",0.184,0.141,1.708,"5",0.141,1.708,0.0002206,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 20:50:00","17",0.184,0.141,1.708,"5",0.141,1.708,0.0002196,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 20:55:00","17",0.183,0.14,1.692,"5",0.141,1.7,0.0002185,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 21:00:00","17",0.183,0.14,1.692,"5",0.14,1.692,0.0002185,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 21:05:00","17",0.183,0.14,1.692,"5",0.14,1.692,0.0002185,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 21:10:00","17",0.183,0.14,1.692,"5",0.14,1.692,0.0002185,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 21:15:00","17",0.183,0.14,1.692,"5",0.14,1.692,0.0002185,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 21:20:00","17",0.183,0.14,1.692,"5",0.14,1.692,0.0002185,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 21:25:00","17",0.183,0.14,1.692,"5",0.14,1.692,0.0002185,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 21:30:00","17",0.183,0.14,1.692,"5",0.14,1.692,0.0002185,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 21:35:00","17",0.183,0.14,1.692,"5",0.14,1.692,0.0002185,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 21:40:00","17",0.183,0.14,1.692,"5",0.14,1.692,0.0002185,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 21:45:00","17",0.183,0.14,1.692,"5",0.14,1.692,0.0002185,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 21:50:00","17",0.183,0.14,1.692,"5",0.14,1.692,0.0002175,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 21:55:00","17",0.182,0.139,1.676,"5",0.139,1.684,0.0002164,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 22:00:00","17",0.182,0.139,1.676,"5",0.139,1.676,0.0002164,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 22:05:00","17",0.182,0.139,1.676,"5",0.139,1.676,0.0002164,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 22:10:00","17",0.182,0.139,1.676,"5",0.139,1.676,0.0002164,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 22:15:00","17",0.182,0.139,1.676,"5",0.139,1.676,0.0002164,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 22:20:00","17",0.182,0.139,1.676,"5",0.139,1.676,0.0002164,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 22:25:00","17",0.182,0.139,1.676,"5",0.139,1.676,0.0002164,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 22:30:00","17",0.182,0.139,1.676,"5",0.139,1.676,0.0002164,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 22:35:00","17",0.182,0.139,1.676,"5",0.139,1.676,0.0002164,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 22:40:00","17",0.182,0.139,1.676,"5",0.139,1.676,0.0002164,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 22:45:00","17",0.182,0.139,1.676,"5",0.139,1.676,0.0002164,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 22:50:00","17",0.182,0.139,1.676,"5",0.139,1.676,0.0002164,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 22:55:00","17",0.182,0.139,1.676,"5",0.139,1.676,0.0002164,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 23:00:00","17",0.182,0.139,1.676,"5",0.139,1.676,0.0002164,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 23:05:00","17",0.182,0.139,1.676,"5",0.139,1.676,0.0002164,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 23:10:00","17",0.182,0.139,1.676,"5",0.139,1.676,0.0002164,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 23:15:00","17",0.182,0.139,1.676,"5",0.139,1.676,0.0002164,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 23:20:00","17",0.182,0.139,1.676,"5",0.139,1.676,0.0002154,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 23:25:00","17",0.181,0.137,1.66,"5",0.138,1.668,0.0002143,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 23:30:00","17",0.181,0.137,1.66,"5",0.137,1.66,0.0002143,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 23:35:00","17",0.181,0.137,1.66,"5",0.137,1.66,0.0002143,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 23:40:00","17",0.181,0.137,1.66,"5",0.137,1.66,0.0002143,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 23:45:00","17",0.181,0.137,1.66,"5",0.137,1.66,0.0002133,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 23:50:00","17",0.18,0.136,1.644,"5",0.137,1.652,0.0002122,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-09 23:55:00","17",0.18,0.136,1.644,"5",0.136,1.644,0.0002122,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-10 00:00:00","17",0.18,0.136,1.644,"5",0.136,1.644,0.0002122,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-10 00:05:00","17",0.18,0.136,1.644,"5",0.136,1.644,0.0002122,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-10 00:10:00","17",0.18,0.136,1.644,"5",0.136,1.644,0.0002122,"A","NA"
"HF004",1,"GSWS08","2014","2013-10-10 00:15:00","17",0.18,0.136,1.644,"5",0.136,1.644,0.0002122,"A","NA"
