"STCODE","FORMAT","SITECODE","WATERYEAR","BEGIN_DATETIME","END_DATETIME","TOTAL_Q_SMPL","ESTCODE"
"HF004","1","GSWS08",2015,"2014-10-01 00:00:00","2014-10-14 13:20:00",0.039
"HF004","1","GSWS08",2015,"2014-10-14 13:20:00","2014-11-04 12:50:00",0.913
"HF004","1","GSWS08",2015,"2014-11-04 12:50:00","2014-11-25 14:30:00",2.824
"HF004","1","GSWS08",2015,"2014-11-25 14:30:00","2014-12-16 12:10:00",5.019
"HF004","1","GSWS08",2015,"2014-12-16 12:10:00","2015-01-06 11:45:00",7.539
"HF004","1","GSWS08",2015,"2015-01-06 11:45:00","2015-01-26 16:20:00",3.686
"HF004","1","GSWS08",2015,"2015-01-26 16:20:00","2015-02-19 13:25:00",3.376
"HF004","1","GSWS08",2015,"2015-02-19 13:25:00","2015-03-11 16:50:00",0.768
"HF004","1","GSWS08",2015,"2015-03-11 16:50:00","2015-04-01 12:25:00",1.328
"HF004","1","GSWS08",2015,"2015-04-01 12:25:00","2015-04-22 12:00:00",1.251
"HF004","1","GSWS08",2015,"2015-04-22 12:00:00","2015-05-13 15:35:00",0.634
