"STCODE","FORMAT","SITECODE","WATERYEAR","BEGIN_DATETIME","END_DATETIME","TOTAL_Q_SMPL","ESTCODE"
"HF004","1","GSWS01",2014,"2013-10-01 00:00:00","2013-10-01 15:05:00",0.096
"HF004","1","GSWS01",2014,"2013-10-01 15:05:00","2013-10-22 07:35:00",0.648
"HF004","1","GSWS01",2014,"2013-10-22 07:35:00","2013-11-12 13:20:00",1.039
"HF004","1","GSWS01",2014,"2013-11-12 13:20:00","2013-12-05 14:50:00",3.134
"HF004","1","GSWS01",2014,"2013-12-05 14:50:00","2013-12-23 09:10:00",1.205
"HF004","1","GSWS01",2014,"2013-12-23 09:10:00","2014-01-14 15:10:00",3.333
"HF004","1","GSWS01",2014,"2014-01-14 15:10:00","2014-02-04 15:20:00",2.506
"HF004","1","GSWS01",2014,"2014-02-04 15:20:00","2014-02-25 16:45:00",14.438
"HF004","1","GSWS01",2014,"2014-02-25 16:45:00","2014-03-18 12:55:00",9.076
"HF004","1","GSWS01",2014,"2014-03-18 12:55:00","2014-04-08 14:40:00",6.152
"HF004","1","GSWS01",2014,"2014-04-08 14:40:00","2014-04-29 14:40:00",3.394
"HF004","1","GSWS01",2014,"2014-04-29 14:40:00","2014-05-20 17:50:00",3.044
"HF004","1","GSWS01",2014,"2014-05-20 17:50:00","2014-06-10 14:05:00",0.802
"HF004","1","GSWS01",2014,"2014-06-10 14:05:00","2014-06-30 10:10:00",0.448
"HF004","1","GSWS01",2014,"2014-06-30 10:10:00","2014-07-22 16:00:00",0.178
"HF004","1","GSWS01",2014,"2014-07-22 16:00:00","2014-08-12 08:45:00",0.094
"HF004","1","GSWS01",2014,"2014-08-12 08:45:00","2014-09-02 17:20:00",0.063
"HF004","1","GSWS01",2014,"2014-09-02 17:20:00","2014-09-23 10:00:00",0.038
