"STCODE","FORMAT","SITECODE","WATERYEAR","BEGIN_DATETIME","END_DATETIME","TOTAL_Q_SMPL","ESTCODE"
"HF004","1","GSWS10",2015,"2014-10-01 00:00:00","2014-10-15 14:40:00",0.072
"HF004","1","GSWS10",2015,"2014-10-15 14:40:00","2014-11-05 10:05:00",1.207
"HF004","1","GSWS10",2015,"2014-11-05 10:05:00","2014-11-25 08:55:00",4.025
"HF004","1","GSWS10",2015,"2014-11-25 08:55:00","2014-12-16 18:10:00",6.534
"HF004","1","GSWS10",2015,"2014-12-16 18:10:00","2015-01-07 08:40:00",10.782
"HF004","1","GSWS10",2015,"2015-01-07 08:40:00","2015-01-27 12:00:00",3.543
"HF004","1","GSWS10",2015,"2015-01-27 12:00:00","2015-02-18 11:10:00",4.373
"HF004","1","GSWS10",2015,"2015-02-18 11:10:00","2015-03-10 11:55:00",0.652
"HF004","1","GSWS10",2015,"2015-03-10 11:55:00","2015-03-31 12:10:00",1.804
"HF004","1","GSWS10",2015,"2015-03-31 12:10:00","2015-04-21 13:10:00",1.441
"HF004","1","GSWS10",2015,"2015-04-21 13:10:00","2015-05-12 12:40:00",0.632
