"STCODE","FORMAT","SITECODE","WATERYEAR","BEGIN_DATETIME","END_DATETIME","TOTAL_Q_SMPL","ESTCODE"
"HF004","1","GSWS06",2014,"2013-10-01 00:00:00","2013-10-01 11:50:00",0.084
"HF004","1","GSWS06",2014,"2013-10-01 11:50:00","2013-10-23 14:10:00",1.158
"HF004","1","GSWS06",2014,"2013-10-23 14:10:00","2013-11-13 09:55:00",0.678
"HF004","1","GSWS06",2014,"2013-11-13 09:55:00","2013-12-03 15:10:00",2.328
"HF004","1","GSWS06",2014,"2013-12-03 15:10:00","2013-12-22 10:15:00",1.72
"HF004","1","GSWS06",2014,"2013-12-22 10:15:00","2014-01-15 12:10:00",2.455
"HF004","1","GSWS06",2014,"2014-01-15 12:10:00","2014-02-06 13:05:00",2.788
"HF004","1","GSWS06",2014,"2014-02-06 13:05:00","2014-02-25 13:35:00",15.34
"HF004","1","GSWS06",2014,"2014-02-25 13:35:00","2014-03-20 16:40:00",11.68
"HF004","1","GSWS06",2014,"2014-03-20 16:40:00","2014-04-09 13:35:00",8.11
"HF004","1","GSWS06",2014,"2014-04-09 13:35:00","2014-04-30 14:00:00",4.13
"HF004","1","GSWS06",2014,"2014-04-30 14:00:00","2014-05-21 13:35:00",4.298
"HF004","1","GSWS06",2014,"2014-05-21 13:35:00","2014-06-11 11:00:00",1.129
