"STCODE","FORMAT","SITECODE","WATERYEAR","BEGIN_DATETIME","END_DATETIME","TOTAL_Q_SMPL","ESTCODE"
"HF004","1","GSWS07",2015,"2014-10-01 00:00:00","2014-10-14 12:05:00",0.044
"HF004","1","GSWS07",2015,"2014-10-14 12:05:00","2014-11-04 12:55:00",0.437
"HF004","1","GSWS07",2015,"2014-11-04 12:55:00","2014-11-25 13:00:00",1.644
"HF004","1","GSWS07",2015,"2014-11-25 13:00:00","2014-12-16 11:25:00",4.139
"HF004","1","GSWS07",2015,"2014-12-16 11:25:00","2015-01-06 12:55:00",6.551
"HF004","1","GSWS07",2015,"2015-01-06 12:55:00","2015-01-26 16:50:00",3.226
"HF004","1","GSWS07",2015,"2015-01-26 16:50:00","2015-02-19 12:10:00",3.057
"HF004","1","GSWS07",2015,"2015-02-19 12:10:00","2015-03-11 16:10:00",0.749
"HF004","1","GSWS07",2015,"2015-03-11 16:10:00","2015-04-01 11:10:00",0.984
"HF004","1","GSWS07",2015,"2015-04-01 11:10:00","2015-04-22 10:35:00",1.047
"HF004","1","GSWS07",2015,"2015-04-22 10:35:00","2015-05-13 14:45:00",0.54
