"STCODE","FORMAT","SITECODE","WATERYEAR","BEGIN_DATETIME","END_DATETIME","TOTAL_Q_SMPL","ESTCODE"
"HF004","1","GSWS07",2014,"2013-10-01 00:00:00","2013-10-01 10:50:00",0.059
"HF004","1","GSWS07",2014,"2013-10-01 10:50:00","2013-10-23 09:25:00",0.674
"HF004","1","GSWS07",2014,"2013-10-23 09:25:00","2013-11-13 11:35:00",0.326
"HF004","1","GSWS07",2014,"2013-11-13 11:35:00","2013-12-03 16:50:00",1.587
"HF004","1","GSWS07",2014,"2013-12-03 16:50:00","2013-12-22 11:55:00",1.062
"HF004","1","GSWS07",2014,"2013-12-22 11:55:00","2014-01-15 13:20:00",1.748
"HF004","1","GSWS07",2014,"2014-01-15 13:20:00","2014-02-06 14:35:00",1.714
"HF004","1","GSWS07",2014,"2014-02-06 14:35:00","2014-02-25 12:05:00",9.772
"HF004","1","GSWS07",2014,"2014-02-25 12:05:00","2014-03-20 15:30:00",7.536
"HF004","1","GSWS07",2014,"2014-03-20 15:30:00","2014-04-09 11:45:00",4.142
"HF004","1","GSWS07",2014,"2014-04-09 11:45:00","2014-04-30 11:05:00",2.738
"HF004","1","GSWS07",2014,"2014-04-30 11:05:00","2014-05-21 10:50:00",2.668
"HF004","1","GSWS07",2014,"2014-05-21 10:50:00","2014-06-11 08:55:00",0.721
