"STCODE","FORMAT","SITECODE","WATERYEAR","BEGIN_DATETIME","END_DATETIME","TOTAL_Q_SMPL","ESTCODE"
"HF004","1","GSWS02",2014,"2013-10-01 00:00:00","2013-10-01 14:05:00",0.128
"HF004","1","GSWS02",2014,"2013-10-01 14:05:00","2013-10-22 10:25:00",0.936
"HF004","1","GSWS02",2014,"2013-10-22 10:25:00","2013-11-12 14:20:00",0.82
"HF004","1","GSWS02",2014,"2013-11-12 14:20:00","2013-12-05 10:20:00",2.691
"HF004","1","GSWS02",2014,"2013-12-05 10:20:00","2013-12-23 09:55:00",1.162
"HF004","1","GSWS02",2014,"2013-12-23 09:55:00","2014-01-14 16:15:00",2.347
"HF004","1","GSWS02",2014,"2014-01-14 16:15:00","2014-02-04 14:35:00",2.337
"HF004","1","GSWS02",2014,"2014-02-04 14:35:00","2014-02-25 15:35:00",13.651
"HF004","1","GSWS02",2014,"2014-02-25 15:35:00","2014-03-18 15:25:00",8.913
"HF004","1","GSWS02",2014,"2014-03-18 15:25:00","2014-04-08 15:50:00",5.719
"HF004","1","GSWS02",2014,"2014-04-08 15:50:00","2014-04-29 13:05:00",3.334
"HF004","1","GSWS02",2014,"2014-04-29 13:05:00","2014-05-20 16:45:00",3.13
"HF004","1","GSWS02",2014,"2014-05-20 16:45:00","2014-06-10 16:00:00",1.186
"HF004","1","GSWS02",2014,"2014-06-10 16:00:00","2014-07-01 07:10:00",0.676
"HF004","1","GSWS02",2014,"2014-07-01 07:10:00","2014-07-22 14:20:00",0.472
"HF004","1","GSWS02",2014,"2014-07-22 14:20:00","2014-08-12 08:00:00",0.281
"HF004","1","GSWS02",2014,"2014-08-12 08:00:00","2014-09-02 16:05:00",0.229
"HF004","1","GSWS02",2014,"2014-09-02 16:05:00","2014-09-23 11:40:00",0.146
