"STCODE","FORMAT","SITECODE","WATERYEAR","DATE","MEAN_Q","MAX_Q","MIN_Q","MEAN_Q_AREA","TOTAL_Q_AREA","ESTCODE"
"HF004","2","GSWS08","2014","2013-09-01","0.009","0.0096","0.0083","0.1086","0.004","A"
"HF004","2","GSWS08","2014","2013-09-02","0.0084","0.0089","0.0076","0.1011","0.0038","A"
"HF004","2","GSWS08","2014","2013-09-03","0.0079","0.0085","0.0072","0.0957","0.0036","A"
"HF004","2","GSWS08","2014","2013-09-04","0.0078","0.0081","0.0072","0.0938","0.0035","A"
"HF004","2","GSWS08","2014","2013-09-05","0.0112","0.0249","0.0074","0.1357","0.005","A"
"HF004","2","GSWS08","2014","2013-09-06","0.0453","0.1007","0.0193","0.5475","0.0204","A"
"HF004","2","GSWS08","2014","2013-09-07","0.0155","0.0193","0.0128","0.1866","0.0069","A"
"HF004","2","GSWS08","2014","2013-09-08","0.0117","0.0128","0.01","0.1408","0.0052","A"
"HF004","2","GSWS08","2014","2013-09-09","0.0098","0.0103","0.0091","0.1184","0.0044","A"
"HF004","2","GSWS08","2014","2013-09-10","0.0088","0.0096","0.0078","0.1065","0.004","A"
"HF004","2","GSWS08","2014","2013-09-11","0.0076","0.0083","0.0067","0.0923","0.0034","A"
"HF004","2","GSWS08","2014","2013-09-12","0.0073","0.0078","0.0067","0.0886","0.0033","A"
"HF004","2","GSWS08","2014","2013-09-13","0.0072","0.0076","0.0065","0.0869","0.0032","A"
"HF004","2","GSWS08","2014","2013-09-14","0.0069","0.0074","0.0061","0.0828","0.0031","A"
"HF004","2","GSWS08","2014","2013-09-15","0.0068","0.0072","0.0061","0.0825","0.0031","A"
"HF004","2","GSWS08","2014","2013-09-16","0.0069","0.0071","0.0065","0.0828","0.0031","A"
"HF004","2","GSWS08","2014","2013-09-17","0.009","0.0176","0.0065","0.1083","0.004","A"
"HF004","2","GSWS08","2014","2013-09-18","0.01","0.0137","0.0081","0.1202","0.0045","A"
"HF004","2","GSWS08","2014","2013-09-19","0.0073","0.0081","0.0061","0.0876","0.0033","A"
"HF004","2","GSWS08","2014","2013-09-20","0.007","0.0103","0.0061","0.0851","0.0032","A"
"HF004","2","GSWS08","2014","2013-09-21","0.0096","0.0108","0.0085","0.1158","0.0043","A"
"HF004","2","GSWS08","2014","2013-09-22","0.046","0.1587","0.0091","0.5559","0.0207","A"
"HF004","2","GSWS08","2014","2013-09-23","0.0313","0.0665","0.0193","0.3783","0.0141","A"
"HF004","2","GSWS08","2014","2013-09-24","0.0954","0.1611","0.0214","1.1521","0.0428","A"
"HF004","2","GSWS08","2014","2013-09-25","0.0722","0.1101","0.05","0.8724","0.0324","A"
"HF004","2","GSWS08","2014","2013-09-26","0.053","0.4221","0.0342","0.6396","0.0238","A"
"HF004","2","GSWS08","2014","2013-09-27","0.0498","0.2047","0.0299","0.6015","0.0224","A"
"HF004","2","GSWS08","2014","2013-09-28","0.3096","0.5705","0.1999","3.739","0.1391","A"
"HF004","2","GSWS08","2014","2013-09-29","1.2163","3.6926","0.4683","14.6868","0.5462","A"
"HF004","2","GSWS08","2014","2013-09-30","1.284","2.3149","0.8494","15.5053","0.5766","A"
"HF004","2","GSWS08","2014","2013-10-01","0.7211","0.8494","0.6117","8.7073","0.3238","A"
"HF004","2","GSWS08","2014","2013-10-02","0.4993","0.6117","0.4347","6.0298","0.2242","A"
"HF004","2","GSWS08","2014","2013-10-03","0.3771","0.4475","0.3191","4.5531","0.1693","A"
"HF004","2","GSWS08","2014","2013-10-04","0.2722","0.3191","0.2321","3.2873","0.1223","A"
"HF004","2","GSWS08","2014","2013-10-05","0.2075","0.2321","0.1845","2.5055","0.0932","A"
"HF004","2","GSWS08","2014","2013-10-06","0.1655","0.1845","0.1497","1.9986","0.0743","A"
